가로등위치명,위도,경도
세종특별자치시 한솔동 1231,36.480436,127.2588062
세종특별자치시 어진동 567,36.5009613,127.262451
세종특별자치시 도담동 684,36.5137977,127.2585669
세종특별자치시 아름동 804,36.5190061,127.2555697
세종특별자치시 도담동 920,36.514894,127.2580541
세종특별자치시 고운동 1728,36.5030286,127.2371583
세종특별자치시 고운동 2054,36.4998212,127.2373014
세종특별자치시 장군면 금암리,36.4464047,127.2107507
세종특별자치시 도담동 922,36.5162261,127.2636015
세종특별자치시 도담동 938,36.5114266,127.2657123
세종특별자치시 대평동 643,36.4707382,127.2718979
연동면 예양리 839-10,36.5750568,127.321336
세종특별자치시 도담동 938,36.5126182,127.2631109
연기면 산울리 402-3,36.5269906,127.2511943
세종특별자치시 어진동 721,36.50146,127.2643997
소정면 소정리 516-13,36.7098401,127.1472032
세종특별자치시 대평동 566-5,36.4753267,127.276067
세종특별자치시 아름동 1307,36.5144045,127.2432321
세종특별자치시 나성동 712,36.4829109,127.2596978
세종특별자치시 고운동 산267,36.5038815,127.2324168
세종특별자치시 고운동 1728,36.5021845,127.2390531
연기면 세종리 114-162,36.5046041,127.2790051
연동면 예양리 833-4,36.5823043,127.3216415
연동면 예양리 833-4,36.5823038,127.3215633
세종특별자치시 고운동 2076,36.5014257,127.2387703
세종특별자치시 고운동 2070,36.5083426,127.2296266
장군면 금암리 157-1,36.4559985,127.2197237
세종특별자치시 종촌동 707,36.5044208,127.2449366
세종특별자치시 어진동 553,36.5063439,127.2642755
장군면 금암리 129,36.4524241,127.2271891
장군면 용암리 산126,36.5469492,127.2006063
세종특별자치시 고운동 2057,36.5199079,127.2356643
세종특별자치시 나성동 726,36.4856814,127.2588456
장군면 은용리 8-7,36.49381817,127.2144415
세종특별자치시 어진동 747,36.4937663,127.2677762
금남면 감성리 70-9,36.4452742,127.2861346
세종특별자치시 고운동 538,36.5261636,127.2386959
세종특별자치시 보람동 664-52,36.475525,127.2813351
세종특별자치시 대평동 568-7,36.4750972,127.2809485
세종특별자치시 보람동 664-52,36.4755672,127.2810727
세종특별자치시 대평동 568-7,36.4750378,127.2809635
세종특별자치시 대평동 568-7,36.4754002,127.280861
세종특별자치시 대평동 568-7,36.4750229,127.2808286
세종특별자치시 대평동 568-7,36.4753491,127.2807775
세종특별자치시 대평동 568-7,36.474923,127.2807009
세종특별자치시 대평동 568-7,36.4752413,127.2806039
세종특별자치시 대평동 568-7,36.4748564,127.2807643
장군면 금암리 122,36.4532734,127.2275266
금남면 감성리 74,36.4463259,127.2856788
장군면 은용리 8-7,36.4953049,127.2156588
세종특별자치시 고운동 산103,36.5203657,127.2367987
세종특별자치시 고운동 538,36.5261708,127.2384055
세종특별자치시 나성동 726,36.4858484,127.2581632
장군면 용현리 80,36.5469815,127.2000475
세종특별자치시 어진동 747,36.4940733,127.2678738
세종특별자치시 대평동 568-7,36.4751251,127.2803987
세종특별자치시 대평동 568-7,36.4747288,127.2805311
세종특별자치시 대평동 568-7,36.4749456,127.2801741
세종특별자치시 대평동 568-7,36.4746012,127.280298
세종특별자치시 대평동 568-7,36.4747799,127.2799217
세종특별자치시 대평동 568-7,36.4745207,127.2802135
세종특별자치시 대평동 568-7,36.4746119,127.2796692
세종특별자치시 대평동 568-7,36.4744648,127.2800872
세종특별자치시 대평동 568-7,36.474455,127.2794278
세종특별자치시 대평동 568-7,36.4743283,127.2798765
장군면 금암리 129,36.4527771,127.2274199
세종특별자치시 나성동 726,36.4858428,127.2587213
장군면 은용리 8-7,36.49405825,127.214695
장군면 용암리 산126,36.5470828,127.2003703
세종특별자치시 고운동 2057,36.5199629,127.2358201
세종특별자치시 고운동 538,36.5261779,127.238104
금남면 감성리 70-9,36.445104,127.2863035
세종특별자치시 대평동 568-7,36.4742982,127.2791809
세종특별자치시 대평동 568-7,36.4741737,127.2796436
세종특별자치시 대평동 568-7,36.4741392,127.2789284
세종특별자치시 대평동 568-7,36.4740113,127.2794252
세종특별자치시 대평동 568-7,36.4739821,127.2786871
세종특별자치시 대평동 568-7,36.4738571,127.2792072
세종특별자치시 대평동 568-7,36.4738093,127.2784237
세종특별자치시 대평동 568-7,36.4736909,127.2789605
세종특별자치시 대평동 568-7,36.4736816,127.2781657
세종특별자치시 대평동 568-7,36.4735067,127.2787307
장군면 금암리 122,36.4536267,127.2278131
금남면 감성리 74,36.4466953,127.2856531
장군면 은용리 8-7,36.4954636,127.2158572
세종특별자치시 고운동 2057,36.5204046,127.2372337
세종특별자치시 고운동 538,36.5262661,127.2378016
세종특별자치시 나성동 726,36.4861805,127.257948
장군면 용현리 80,36.5471332,127.1998225
세종특별자치시 대평동 568-7,36.4735293,127.2779355
세종특별자치시 대평동 568-7,36.4733611,127.2785064
세종특별자치시 대평동 568-7,36.4733913,127.2778622
세종특별자치시 대평동 568-7,36.4732426,127.2783349
세종특별자치시 대평동 568-7,36.4733887,127.2778215
세종특별자치시 대평동 568-7,36.4731907,127.2781796
세종특별자치시 대평동 65-15,36.473258,127.2777358
세종특별자치시 대평동 568-7,36.4731844,127.278129
세종특별자치시 대평동 65-15,36.473267,127.277674
세종특별자치시 대평동 65-15,36.4730567,127.2779244
세종특별자치시 고운동 2057,36.5200651,127.236288
장군면 은용리 8-7,36.49429832,127.2149484
세종특별자치시 고운동 538,36.5264181,127.2376103
장군면 금암리 129,36.4530126,127.2276072
장군면 용암리 산126,36.5472074,127.2001457
세종특별자치시 나성동 726,36.4860043,127.258597
금남면 감성리 70-9,36.4452481,127.286291
세종특별자치시 대평동 65-15,36.4732809,127.2775414
세종특별자치시 대평동 65-15,36.473069,127.2778811
세종특별자치시 대평동 65-15,36.4731301,127.2773528
세종특별자치시 대평동 65-15,36.4729244,127.2778273
세종특별자치시 대평동 65-15,36.4729955,127.2771219
세종특별자치시 대평동 65-15,36.4728133,127.277654
세종특별자치시 대평동 65-15,36.4728113,127.2769109
세종특별자치시 대평동 65-15,36.4726592,127.2773888
세종특별자치시 대평동 65-15,36.472645,127.2766404
세종특별자치시 대평동 65-15,36.4725209,127.2771598
세종특별자치시 나성동 726,36.486387,127.2578233
장군면 금암리 122,36.4539621,127.228111
세종특별자치시 고운동 2057,36.5204347,127.2377247
장군면 은용리 8-7,36.4956404,127.2160584
세종특별자치시 고운동 538,36.5266155,127.2374744
장군면 용현리 80,36.5472939,127.1996086
금남면 감성리 70-9,36.4430312,127.2863113
세종특별자치시 대평동 65-15,36.4725144,127.2764015
세종특별자치시 대평동 65-15,36.4723939,127.2769559
세종특별자치시 대평동 65-15,36.4723999,127.2762073
세종특별자치시 대평동 65-15,36.4722715,127.2767659
세종특별자치시 대평동 65-15,36.4722664,127.2760267
세종특별자치시 대평동 65-15,36.4721152,127.2765704
세종특별자치시 대평동 65-15,36.4720222,127.2764585
세종특별자치시 대평동 65-15,36.4721173,127.275834
세종특별자치시 대평동 65-15,36.471893,127.2762323
세종특별자치시 나성동 726,36.4863005,127.2584045
장군면 금암리 129,36.4532844,127.2278388
세종특별자치시 고운동 2057,36.5201309,127.2367116
세종특별자치시 고운동 538,36.5268129,127.2373496
금남면 감성리 70-9,36.4433197,127.286331
장군면 은용리 8-7,36.4945384,127.2152019
장군면 용암리 산126,36.5473682,127.1999318
세종특별자치시 대평동 65-15,36.4719938,127.2756163
세종특별자치시 대평동 65-15,36.471766,127.2759949
세종특별자치시 대평동 65-15,36.4718485,127.2753611
세종특별자치시 대평동 65-15,36.4716344,127.2757742
세종특별자치시 대평동 65-15,36.4717204,127.2751211
세종특별자치시 대평동 65-15,36.4715096,127.2755089
세종특별자치시 대평동 65-15,36.4716113,127.2748908
세종특별자치시 대평동 65-15,36.4713984,127.2752798
세종특별자치시 대평동 65-15,36.4716005,127.2747231
세종특별자치시 대평동 65-15,36.4712964,127.2750647
세종특별자치시 나성동 726,36.4865934,127.2576874
연동면 다솜리 324-6,36.5358757,127.3141061
세종특별자치시 고운동 2057,36.5204356,127.2378587
장군면 은용리 8-7,36.4958329,127.2162679
세종특별자치시 고운동 538,36.5270374,127.2372134
장군면 용현리 80,36.5474457,127.1993949
금남면 감성리 70-9,36.4436533,127.2863614
세종특별자치시 대평동 65-15,36.4714027,127.2748539
세종특별자치시 대평동 65-15,36.4712011,127.2749053
세종특별자치시 대평동 65-15,36.4712005,127.2747875
장군면 용암리 산126,36.547511,127.1997181
장군면 은용리 8-7,36.4946335,127.2154536
세종특별자치시 고운동 2057,36.5201783,127.2370908
장군면 금암리 129,36.4535743,127.2280591
세종특별자치시 고운동 538,36.5272437,127.2370662
세종특별자치시 나성동 726,36.4865069,127.2582686
금남면 감성리 70-9,36.4439508,127.2863698
연동면 합강리 산50-9,36.5223837,127.3298572
연동면 합강리 산50-9,36.5221678,127.329926
연동면 합강리 산50-9,36.5219612,127.3300506
연동면 합강리 산50-9,36.5217365,127.330153
연동면 합강리 산50-9,36.5215412,127.3302022
세종특별자치시 나성동 726,36.486809,127.2575737
장군면 은용리 8-7,36.4960164,127.2164663
세종특별자치시 고운동 2057,36.5204381,127.2382606
세종특별자치시 고운동 538,36.5274501,127.2369302
장군면 용현리 80,36.5476064,127.1991698
금남면 감성리 70-9,36.4442663,127.2863892
연동면 합강리 산50-9,36.5213432,127.3302823
연동면 합강리 산50-9,36.5210888,127.3303708
연동면 합강리 산50-9,36.5208637,127.330395
연동면 합강리 산50-9,36.5206475,127.3304192
연동면 합강리 산50-9,36.5204314,127.3304434
세종특별자치시 고운동 2071,36.5080297,127.231427
세종특별자치시 한솔동 1045,36.4762138,127.2509407
세종특별자치시 고운동 1608,36.5089182,127.2336622
세종특별자치시 한솔동 944,36.4813208,127.2605164
장군면 금암리 산23-79,36.452616,127.2262055
장군면 은용리 463-3,36.4891922,127.1934204
세종특별자치시 고운동 1608,36.5095762,127.2336669
세종특별자치시 한솔동 1102,36.4792933,127.246427
소정면 소정리 514-3,36.7077612,127.1488715
세종특별자치시 대평동 484-30,36.4663321,127.2676209
소정면 운당리 180-1,36.7059533,127.1493502
세종특별자치시 한솔동 1230,36.4782835,127.2555146
소정면 소정리 514-3,36.7114684,127.1455511
세종특별자치시 대평동 65-18,36.474021,127.2737642
전의면 유천리 322,36.6827206,127.1749932
세종특별자치시 아름동 1368,36.5096308,127.2508142
장군면 금암리 470,36.4431387,127.1980231
세종특별자치시 한솔동 1227,36.479327,127.2471884
전의면 유천리 322,36.6823198,127.1704772
세종특별자치시 아름동 1368,36.5087627,127.2503536
세종특별자치시 고운동 2057,36.516517,127.2339
금남면 도남리 294,36.437784,127.2335466
세종특별자치시 고운동 1331,36.5164742,127.2328398
세종특별자치시 한솔동 1227,36.4796489,127.248212
세종특별자치시 도담동 907,36.5184401,127.2616602
세종특별자치시 한솔동 1229,36.4719832,127.2531175
세종특별자치시 고운동 987,36.5196956,127.2334779
연동면 예양리 833-4,36.5810414,127.321429
세종특별자치시 고운동 2067,36.5171777,127.2301309
세종특별자치시 한솔동 1239,36.4745331,127.2501472
세종특별자치시 고운동 987,36.5195478,127.23291
장군면 도계리 251,36.48937843,127.2072999
세종특별자치시 고운동 2067,36.5175866,127.2306404
세종특별자치시 아름동 1368,36.5091851,127.2515999
세종특별자치시 고운동 2067,36.5178152,127.2311629
세종특별자치시 한솔동 1239,36.4752317,127.2508993
세종특별자치시 고운동 987,36.5191138,127.2326909
세종특별자치시 한솔동 1227,36.4788726,127.2480074
세종특별자치시 고운동 2060,36.5177633,127.2328941
세종특별자치시 고운동 2070,36.5053485,127.2321121
세종특별자치시 고운동 1193,36.5174191,127.2340363
세종특별자치시 대평동 643,36.471327,127.2742327
세종특별자치시 도담동 684,36.5132494,127.2559039
세종특별자치시 장군면 금암리,36.4397574,127.2072263
세종특별자치시 한솔동 945,36.4788489,127.2615554
세종특별자치시 한솔동 1244,36.4711093,127.2557004
금남면 두만리 111-11,36.4249991,127.2941708
금남면 달전리 산3-1,36.4689343,127.3598746
세종특별자치시 고운동 1252,36.5171456,127.2321409
세종특별자치시 고운동 344,36.5219712,127.2440965
세종특별자치시 나성동 717,36.4807604,127.2617158
금남면 감성리 132-4,36.4379397,127.2863801
세종특별자치시 한솔동 1237,36.4747602,127.2547648
세종특별자치시 고운동 2076,36.5003673,127.2367267
연동면 용호리 산100,36.5374445,127.3048563
세종특별자치시 고운동 2076,36.5007998,127.2367225
부강면 부강리 539-1,36.527459,127.3733074
세종특별자치시 한솔동 974,36.4747781,127.2547423
연기면 세종리 114-162,36.5023754,127.2785568
세종특별자치시 고운동 2076,36.5005055,127.2386118
세종특별자치시 고운동 2076,36.5018985,127.2365889
세종특별자치시 고운동 2072,36.5050683,127.2347941
세종특별자치시 나성동 723,36.4793847,127.2622199
연기면 세종리 735-400,36.5055047,127.2774004
세종특별자치시 나성동 712,36.4826089,127.2604149
세종특별자치시 고운동 2071,36.5083345,127.2311784
세종특별자치시 한솔동 1059,36.478255,127.2491415
세종특별자치시 종촌동 707,36.5046732,127.2449342
세종특별자치시 대평동 484-30,36.4658607,127.2701135
세종특별자치시 고운동 2071,36.5072267,127.2326853
세종특별자치시 고운동 2076,36.5021046,127.2392325
세종특별자치시 종촌동 710,36.4995086,127.2434215
장군면 금암리 305,36.4396857,127.227951
세종특별자치시 어진동 721,36.5013404,127.263999
장군면 은용리 463-3,36.48930747,127.1965219
세종특별자치시 고운동 2058,36.5062166,127.2381988
세종특별자치시 고운동 896,36.5164807,127.2282509
세종특별자치시 종촌동 701,36.5017701,127.2504879
세종특별자치시 한솔동 1102,36.4804024,127.249813
세종특별자치시 고운동 1608,36.5082179,127.234071
세종특별자치시 고운동 1728,36.5033262,127.2371889
세종특별자치시 종촌동 697,36.5016478,127.253983
금남면 도남리 294,36.4379151,127.2328984
장군면 금암리 470,36.4412319,127.2012774
장군면 도계리 251,36.4893379,127.2004098
세종특별자치시 고운동 896,36.5166483,127.2290866
세종특별자치시 한솔동 1229,36.4738498,127.2547289
전의면 유천리 322,36.6832297,127.1730186
전의면 유천리 322,36.6847301,127.1697689
세종특별자치시 한솔동 945,36.4799021,127.2599049
세종특별자치시 도담동 941,36.5071494,127.2710804
세종특별자치시 도담동 938,36.5129075,127.2632645
세종특별자치시 도담동 571,36.5183437,127.2635703
세종특별자치시 어진동 499,36.50372,127.2567763
세종특별자치시 도담동 938,36.5114824,127.266002
세종특별자치시 아름동 1307,36.5146119,127.2432413
세종특별자치시 도담동 409,36.5207268,127.26127
세종특별자치시 어진동 717,36.5036679,127.26439
금남면 두만리 111-11,36.4265194,127.292172
세종특별자치시 한솔동 1229,36.4764167,127.2515909
세종특별자치시 어진동 725,36.4989248,127.2639548
세종특별자치시 한솔동 1240,36.4755511,127.247942
세종특별자치시 어진동 553,36.5060388,127.2645016
세종특별자치시 대평동 643,36.4710107,127.2721045
세종특별자치시 어진동 755,36.4957295,127.2587724
세종특별자치시 어진동 567,36.5007547,127.2625534
세종특별자치시 도담동 920,36.5146779,127.2580785
세종특별자치시 도담동 684,36.5138535,127.2588455
세종특별자치시 고운동 2054,36.5000466,127.2373103
세종특별자치시 아름동 804,36.5192759,127.2554778
세종특별자치시 고운동 2076,36.5013587,127.2381458
세종특별자치시 고운동 2070,36.5085761,127.2295014
세종특별자치시 장군면 금암리,36.4468463,127.2107462
세종특별자치시 아름동 804,36.526595,127.2513432
세종특별자치시 도담동 927,36.5131689,127.2632732
세종특별자치시 어진동 518,36.5018659,127.2571624
연동면 예양리 839-10,36.5750404,127.3216267
세종특별자치시 한솔동 1231,36.4805681,127.2586942
세종특별자치시 도담동 929,36.5121042,127.255792
금남면 감성리 132-4,36.4373144,127.2873228
세종특별자치시 아름동 1456,36.5085566,127.2448072
소정면 소정리 514-3,36.711121,127.1461258
세종특별자치시 고운동 산267,36.5041062,127.2323253
세종특별자치시 대평동 566-5,36.475181,127.27632
세종특별자치시 도담동 922,36.5160144,127.262889
연동면 용호리 934-1,36.5398995,127.3039521
세종특별자치시 나성동 712,36.4831263,127.2595507
연기면 세종리 114-162,36.5045347,127.2794411
연동면 예양리 833-4,36.5823672,127.3216074
장군면 금암리 157-1,36.4561213,127.2191981
장군면 은용리 8-7,36.4948865,127.2156425
장군면 용암리 산126,36.5476539,127.1995267
세종특별자치시 고운동 2057,36.5201986,127.2374367
세종특별자치시 고운동 538,36.5276475,127.2367943
세종특별자치시 나성동 726,36.4867315,127.2581437
연동면 다솜리 324-6,36.5356621,127.3145659
연동면 다솜리 324-6,36.5355643,127.3148012
연동면 다솜리 324-6,36.5354574,127.3150255
연동면 다솜리 324-6,36.5353508,127.3152945
연동면 다솜리 324-6,36.5350566,127.315841
세종특별자치시 나성동 726,36.4870155,127.257449
장군면 은용리 8-7,36.4961931,127.2166591
세종특별자치시 고운동 2057,36.5204411,127.2387296
장군면 용현리 80,36.5477671,127.1989448
금남면 감성리 70-9,36.4443851,127.2866559
세종특별자치시 고운동 538,36.5278181,127.2366921
연동면 다솜리 324-6,36.5350216,127.3160233
연동면 다솜리 324-6,36.5349056,127.3162365
연동면 다솜리 324-6,36.5347807,127.316461
연동면 다솜리 324-6,36.5346648,127.3166742
연동면 다솜리 324-6,36.5345489,127.3168874
세종특별자치시 다정동 14-1,36.4957252,127.2522873
세종특별자치시 반곡동 36-3,36.4998692,127.3073684
세종특별자치시 반곡동 330,36.4940608,127.3112596
세종특별자치시 반곡동 36-9,36.4998396,127.3069221
세종특별자치시 다정동 산55,36.4926907,127.2412665
세종특별자치시 다정동 332-3,36.493663,127.2453757
세종특별자치시 다정동 390-2,36.497384,127.239513
세종특별자치시 다정동 397,36.4975047,127.2358395
세종특별자치시 반곡동 65-8,36.4962241,127.3176141
세종특별자치시 다정동 산8,36.4986754,127.2371116
세종특별자치시 다정동 363-263,36.4902463,127.2466253
세종특별자치시 다정동 363-42,36.4909792,127.2528351
세종특별자치시 다정동 6-2,36.4962346,127.2487329
세종특별자치시 반곡동 59-3,36.5006739,127.315644
세종특별자치시 반곡동 247,36.4944379,127.3125846
세종특별자치시 다정동 산28,36.4960125,127.24494
세종특별자치시 다정동 363-153,36.4931581,127.2525017
세종특별자치시 반곡동 359-2,36.4950683,127.3109382
세종특별자치시 고운동 585-1,36.5332212,127.2388614
세종특별자치시 고운동 2072,36.5058661,127.2341276
세종특별자치시 다정동 400-1,36.4988405,127.2361389
세종특별자치시 다정동 363-13,36.4906908,127.2542777
세종특별자치시 다정동 363-154,36.4930572,127.2522236
세종특별자치시 반곡동 41-6,36.4982944,127.3093358
세종특별자치시 다정동 13,36.4955624,127.2524331
세종특별자치시 반곡동 65-7,36.4962169,127.3179378
세종특별자치시 다정동 6-2,36.4962274,127.249012
세종특별자치시 반곡동 60-12,36.4993426,127.3145059
세종특별자치시 반곡동 59-2,36.5008555,127.3158768
세종특별자치시 다정동 산28,36.4963192,127.2449928
세종특별자치시 다정동 307,36.4958488,127.2447071
세종특별자치시 다정동 331-1,36.4934382,127.245456
세종특별자치시 다정동 363-250,36.4903927,127.2498384
세종특별자치시 고운동 2057,36.5202089,127.2376376
장군면 은용리 8-7,36.4951078,127.2158321
세종특별자치시 나성동 726,36.486947,127.2580188
세종특별자치시 고운동 538,36.5280252,127.2366566
장군면 용암리 산126,36.5478057,127.1993241
금남면 감성리 70-9,36.4443925,127.2863881
연동면 다솜리 324-6,36.5344332,127.3170699
세종특별자치시 고운동 1409-1,36.5123868,127.2292851
세종특별자치시 고운동 산167,36.511988,127.2401854
세종특별자치시 고운동 585-1,36.5334922,127.2389593
세종특별자치시 고운동 2072,36.5056848,127.2339619
세종특별자치시 다정동 363-154,36.4929604,127.252604
세종특별자치시 반곡동 65-7,36.4965052,127.317913
세종특별자치시 다정동 산28,36.4962759,127.2452611
세종특별자치시 다정동 6-2,36.4964257,127.2490213
세종특별자치시 다정동 13,36.4954569,127.2527744
세종특별자치시 다정동 363-250,36.4901948,127.2498961
세종특별자치시 다정동 400-1,36.4991848,127.2363206
세종특별자치시 반곡동 60-12,36.4994607,127.3146835
세종특별자치시 다정동 363-13,36.4904567,127.2543134
세종특별자치시 다정동 307,36.4956595,127.244709
세종특별자치시 반곡동 59-2,36.5007123,127.3160567
세종특별자치시 반곡동 41-6,36.4983133,127.3094807
세종특별자치시 다정동 331-1,36.4935208,127.2456784
세종특별자치시 반곡동 330,36.4941454,127.3118728
세종특별자치시 반곡동 247,36.4943362,127.3137128
세종특별자치시 다정동 산28,36.4960155,127.2454199
세종특별자치시 다정동 산8,36.4986604,127.2375806
세종특별자치시 반곡동 36-9,36.500039,127.3071213
세종특별자치시 다정동 14-1,36.4956463,127.2526452
세종특별자치시 반곡동 36-3,36.5000957,127.3075785
세종특별자치시 다정동 6-2,36.496433,127.2487421
세종특별자치시 반곡동 359-2,36.4950486,127.3106593
세종특별자치시 다정동 363-153,36.4930617,127.2529491
세종특별자치시 다정동 332-3,36.4936205,127.2457779
세종특별자치시 다정동 397,36.4976651,127.2355477
세종특별자치시 반곡동 65-8,36.4965033,127.3175782
세종특별자치시 다정동 산55,36.4928703,127.2411531
세종특별자치시 반곡동 59-3,36.5005397,127.3158237
세종특별자치시 다정동 363-263,36.4901279,127.2464368
세종특별자치시 다정동 363-42,36.4909991,127.2531363
세종특별자치시 고운동 538,36.5282414,127.2366544
장군면 은용리 8-7,36.4963788,127.2168602
세종특별자치시 나성동 726,36.487276,127.2573126
장군면 용현리 80,36.54791,127.1987423
금남면 감성리 70-9,36.4445816,127.2863641
세종특별자치시 고운동 2057,36.520434,127.2390199
세종특별자치시 다정동 363-42,36.4910193,127.2534821
세종특별자치시 반곡동 59-3,36.500351,127.3159147
세종특별자치시 다정동 산8,36.4986546,127.238083
세종특별자치시 반곡동 36-3,36.5003132,127.3077775
세종특별자치시 다정동 363-153,36.4929926,127.2534185
세종특별자치시 반곡동 36-9,36.5002836,127.3073424
세종특별자치시 다정동 6-2,36.4966492,127.2487401
세종특별자치시 다정동 산55,36.4931038,127.2410281
세종특별자치시 반곡동 359-2,36.49502,127.3103805
세종특별자치시 다정동 397,36.4978347,127.2352893
세종특별자치시 반곡동 65-8,36.4967734,127.3175311
세종특별자치시 다정동 363-263,36.4900723,127.2461917
세종특별자치시 다정동 332-3,36.4936866,127.2462461
세종특별자치시 다정동 390-2,36.4973166,127.2388439
세종특별자치시 다정동 14-1,36.4955315,127.2530147
세종특별자치시 반곡동 330,36.4943782,127.311614
세종특별자치시 반곡동 247,36.49436,127.3131434
세종특별자치시 고운동 1409-1,36.5123671,127.2290174
세종특별자치시 고운동 2072,36.5054973,127.2342317
세종특별자치시 고운동 산167,36.5119812,127.2405316
세종특별자치시 고운동 585-1,36.5337,127.2390466
세종특별자치시 다정동 산28,36.4959911,127.2458331
세종특별자치시 반곡동 60-12,36.4995971,127.3148944
세종특별자치시 다정동 13,36.4953016,127.2531886
세종특별자치시 반곡동 59-2,36.5006054,127.3162808
세종특별자치시 다정동 산28,36.4962331,127.2456299
세종특별자치시 다정동 400-1,36.4994138,127.2363651
세종특별자치시 다정동 363-154,36.4928646,127.2531295
세종특별자치시 다정동 6-2,36.496633,127.2490304
세종특별자치시 다정동 363-250,36.4900418,127.249931
세종특별자치시 다정동 331-1,36.4935681,127.2460463
세종특별자치시 다정동 363-13,36.4902496,127.2543489
세종특별자치시 반곡동 65-7,36.4967934,127.317877
세종특별자치시 반곡동 41-6,36.4983419,127.3097595
세종특별자치시 다정동 307,36.4954342,127.2447112
장군면 용암리 산126,36.5479484,127.1990993
장군면 은용리 8-7,36.4952953,127.2160135
세종특별자치시 고운동 2057,36.5202203,127.2380171
세종특별자치시 나성동 726,36.4871715,127.2578939
금남면 감성리 70-9,36.4447527,127.2863402
세종특별자치시 고운동 538,36.5284307,127.2366526
세종특별자치시 고운동 1409-1,36.5123382,127.2287385
세종특별자치시 고운동 산167,36.5118739,127.2406666
세종특별자치시 고운동 585-1,36.5339262,127.2391895
세종특별자치시 고운동 2072,36.5053453,127.2344229
세종특별자치시 다정동 400-1,36.499523,127.2363672
세종특별자치시 다정동 307,36.495191,127.2447247
세종특별자치시 반곡동 60-12,36.4997335,127.3150941
세종특별자치시 다정동 6-2,36.4968403,127.2490284
세종특별자치시 다정동 363-154,36.4927865,127.2536102
세종특별자치시 반곡동 41-6,36.4983707,127.3100607
세종특별자치시 반곡동 59-2,36.5003815,127.3165284
세종특별자치시 다정동 331-1,36.4936252,127.2465146
세종특별자치시 다정동 13,36.4951368,127.2535637
세종특별자치시 반곡동 65-7,36.4970817,127.3178745
세종특별자치시 다정동 363-13,36.4900696,127.2543841
세종특별자치시 다정동 363-250,36.4899338,127.2499655
세종특별자치시 다정동 산28,36.4959845,127.2462239
세종특별자치시 반곡동 247,36.4946644,127.3127947
세종특별자치시 반곡동 330,36.4947095,127.3112428
세종특별자치시 다정동 산28,36.4962174,127.2459984
세종특별자치시 다정동 363-153,36.4929144,127.2538881
세종특별자치시 다정동 397,36.4980304,127.2348967
세종특별자치시 반곡동 36-3,36.5005488,127.3079986
세종특별자치시 반곡동 65-8,36.4970705,127.3174839
세종특별자치시 다정동 6-2,36.4968476,127.2487493
세종특별자치시 다정동 산55,36.4933104,127.2409145
세종특별자치시 다정동 363-263,36.4899893,127.2458912
세종특별자치시 다정동 14-1,36.495363,127.2534516
세종특별자치시 반곡동 59-3,36.5001273,127.3161957
세종특별자치시 반곡동 36-9,36.5005101,127.3075524
세종특별자치시 반곡동 359-2,36.4950723,127.3100675
세종특별자치시 다정동 산8,36.4983023,127.2379525
세종특별자치시 다정동 363-42,36.4910394,127.2538167
세종특별자치시 다정동 332-3,36.4937254,127.2466922
세종특별자치시 나성동 726,36.4874468,127.2572328
장군면 은용리 8-7,36.49658004,127.2170502
금남면 감성리 70-9,36.4449599,127.286316
세종특별자치시 고운동 2057,36.5204531,127.2391872
세종특별자치시 고운동 538,36.5286645,127.2365833
장군면 용현리 80,36.5481066,127.1984945
세종특별자치시 다정동 6-2,36.4970639,127.2487472
세종특별자치시 다정동 363-42,36.4911132,127.254095
세종특별자치시 반곡동 36-3,36.5007486,127.3082647
세종특별자치시 다정동 400-1,36.4996857,127.2363754
세종특별자치시 다정동 390-2,36.4974929,127.2382283
세종특별자치시 반곡동 59-3,36.4999573,127.3164093
세종특별자치시 다정동 332-3,36.4937552,127.2471272
세종특별자치시 다정동 14-1,36.4951671,127.253833
세종특별자치시 다정동 산8,36.498022,127.2378101
세종특별자치시 다정동 397,36.4982086,127.2345712
세종특별자치시 다정동 산55,36.493571,127.2408003
세종특별자치시 반곡동 65-8,36.4973497,127.317448
세종특별자치시 반곡동 36-9,36.5007457,127.3077736
세종특별자치시 반곡동 359-2,36.4953334,127.3100317
세종특별자치시 다정동 363-263,36.4899155,127.2456129
세종특별자치시 반곡동 330,36.494401,127.310866
세종특별자치시 반곡동 247,36.4950056,127.3125684
세종특별자치시 다정동 산28,36.4962109,127.2463891
세종특별자치시 고운동 1409-1,36.5123185,127.2284708
세종특별자치시 고운동 산167,36.5116756,127.2406574
세종특별자치시 고운동 585-1,36.5340896,127.2393666
세종특별자치시 고운동 2072,36.5051754,127.2346256
세종특별자치시 다정동 산28,36.495978,127.2466146
세종특별자치시 다정동 13,36.4949764,127.2539276
세종특별자치시 다정동 331-1,36.493655,127.2469607
세종특별자치시 다정동 6-2,36.4970568,127.2490598
세종특별자치시 반곡동 59-2,36.5001479,127.3166421
세종특별자치시 다정동 363-250,36.4896999,127.2500236
세종특별자치시 반곡동 65-7,36.4973519,127.3178386
세종특별자치시 다정동 363-13,36.4898626,127.2544307
세종특별자치시 반곡동 41-6,36.4983904,127.3103507
세종특별자치시 다정동 363-154,36.4927083,127.2540798
세종특별자치시 반곡동 60-12,36.4998788,127.3152937
세종특별자치시 다정동 307,36.4949297,127.2447384
세종특별자치시 다정동 363-153,36.4928445,127.2542347
세종특별자치시 고운동 2057,36.5202143,127.2384861
